idx,preproc_loops,python_loops,lean_loops,preproc_success,python_success,lean_success
2786,0,1,5,True,True,False
2787,0,0,2,True,True,True
2788,0,0,5,True,True,False
2789,0,1,0,True,True,True
2790,0,1,3,True,True,True
2791,0,2,2,True,True,True
2792,0,0,5,True,True,True
2793,0,2,1,True,True,True
2794,0,0,3,True,True,True
2795,0,1,3,True,True,True
2796,0,0,3,True,True,True
2797,0,0,1,True,True,True
2798,0,3,5,True,True,False
2799,0,0,1,True,True,True
2800,5,0,0,False,False,False
2801,3,1,2,True,True,True
2802,0,0,3,True,True,True
2803,1,1,1,True,True,True
2804,0,2,1,True,True,True
2805,0,1,0,True,True,True
2806,0,2,0,True,True,True
2807,0,1,0,True,True,True
2808,0,1,3,True,True,True
2809,0,0,2,True,True,True
2810,0,0,3,True,True,True
2811,0,0,1,True,True,True
2812,0,1,3,True,True,True
2813,0,1,0,True,True,True
2814,0,1,0,True,True,True
2815,0,2,2,True,True,True
2816,0,1,0,True,True,True
2817,0,0,1,True,True,True
2818,0,0,4,True,True,True
2819,0,1,0,True,True,True
2820,0,0,5,True,True,False
2821,0,0,0,True,True,True
2822,0,0,2,True,True,True
2823,0,1,0,True,True,True
2824,3,1,4,True,True,True
2825,0,1,2,True,True,True
2826,0,0,0,True,True,True
2827,0,1,3,True,True,True
2828,0,2,0,True,True,True
2829,0,1,0,True,True,True
2830,0,1,4,True,True,True
2831,0,1,1,True,True,True
2832,0,3,2,True,True,True
2833,0,1,2,True,True,True
2834,0,0,0,True,True,True
2835,0,2,0,True,True,True
2836,0,1,2,True,True,True
2837,0,0,3,True,True,True
2838,0,2,3,True,True,True
2839,0,1,0,True,True,True
2840,0,1,0,True,True,True
2841,0,1,4,True,True,True
2842,0,0,0,True,True,True
2843,0,1,1,True,True,True
2844,0,1,5,True,True,True
2845,0,2,0,True,True,True
2846,0,2,1,True,True,True
2847,0,3,0,True,True,True
2848,0,1,3,True,True,True
2849,0,1,2,True,True,True
2850,0,3,0,True,True,True
2851,0,2,1,True,True,True
2852,0,0,2,True,True,True
2853,0,2,0,True,True,True
2854,0,0,1,True,True,True
2855,0,2,2,True,True,True
2856,0,0,2,True,True,True
2857,0,1,2,True,True,True
2858,0,1,0,True,True,True
2859,0,0,1,True,True,True
2860,0,1,5,True,True,True
2861,0,0,0,True,True,True
2862,0,0,1,True,True,True
2863,0,0,1,True,True,True
2864,0,0,1,True,True,True
2865,0,0,2,True,True,True
2866,0,1,0,True,True,True
2867,0,0,2,True,True,True
2868,0,1,0,True,True,True
2869,0,0,2,True,True,True
2870,0,1,1,True,True,True
2871,0,0,1,True,True,True
2872,0,0,1,True,True,True
2873,0,1,0,True,True,True
2874,0,1,0,True,True,True
2875,0,2,2,True,True,True
2876,0,0,1,True,True,True
2877,0,0,1,True,True,True
2878,0,0,5,True,True,False
2879,0,2,1,True,True,True
2880,0,0,0,True,True,True
2881,0,2,1,True,True,True
2882,0,1,0,True,True,True
2883,0,1,0,True,True,True
2884,0,0,1,True,True,True
2885,0,1,1,True,True,True
2886,0,2,0,True,True,True
2887,0,1,3,True,True,True
2888,0,1,0,True,True,True
2889,0,1,0,True,True,True
2890,0,0,3,True,True,True
2891,0,1,5,True,True,False
2892,0,1,0,True,True,True
2893,0,0,2,True,True,True
2894,0,0,3,True,True,True
2895,0,1,0,True,True,True
2896,0,3,0,True,True,True
2897,0,1,0,True,True,True
2898,0,0,3,True,True,True
2899,0,0,0,True,True,True
2900,0,2,1,True,True,True
2901,0,1,0,True,True,True
2902,0,0,1,True,True,True
2903,0,0,2,True,True,True
2904,0,0,3,True,True,True
2905,0,1,4,True,True,True
2906,0,1,0,True,True,True
2907,0,0,0,True,True,True
2908,0,4,2,True,True,True
2909,0,0,1,True,True,True
2910,0,0,1,True,True,True
2911,0,0,0,True,True,True
2912,0,0,1,True,True,True
2913,0,1,2,True,True,True
2914,0,0,0,True,True,True
2915,0,3,1,True,True,True
2916,0,4,1,True,True,True
2917,0,1,2,True,True,True
2918,0,1,2,True,True,True
2919,0,1,5,True,True,False
2920,0,3,2,True,True,True
2921,0,1,2,True,True,True
2922,0,0,0,True,True,True
2923,0,0,5,True,True,True
2924,0,0,0,True,True,True
2925,0,1,2,True,True,True
2926,0,0,2,True,True,True
2927,0,1,2,True,True,True
2928,0,0,0,True,True,True
2929,0,0,1,True,True,True
2930,0,1,0,True,True,True
2931,0,0,0,True,True,True
2932,0,0,1,True,True,True
2933,0,0,0,True,True,True
2934,0,0,2,True,True,True
2935,0,0,0,True,True,True
2936,0,0,1,True,True,True
2937,0,2,2,True,True,True
2938,0,0,5,True,True,False
2939,0,1,1,True,True,True
2940,0,1,2,True,True,True
2941,0,1,3,True,True,True
2942,0,0,1,True,True,True
2943,0,1,1,True,True,True
2944,0,0,2,True,True,True
2945,0,1,0,True,True,True
2946,0,1,2,True,True,True
2947,0,3,1,True,True,True
2948,0,0,2,True,True,True
2949,0,2,1,True,True,True
2950,0,1,3,True,True,True
2951,0,1,0,True,True,True
2952,0,1,0,True,True,True
2953,0,1,5,True,True,True
2954,0,0,1,True,True,True
2955,0,5,0,True,False,False
2956,0,1,5,True,True,False
2957,0,0,0,True,True,True
2958,0,1,0,True,True,True
2959,0,1,2,True,True,True
2960,0,1,1,True,True,True
2961,0,3,1,True,True,True
2962,0,1,0,True,True,True
2963,0,2,2,True,True,True
2964,0,1,1,True,True,True
2965,0,1,1,True,True,True
2966,0,0,0,True,True,True
2967,0,3,0,True,True,True
2968,0,0,2,True,True,True
2969,1,0,2,True,True,True
2970,0,0,1,True,True,True
2971,0,4,0,True,True,True
2972,0,0,2,True,True,True
2973,0,0,0,True,True,True
2974,0,2,3,True,True,True
2975,0,0,3,True,True,True
2976,0,3,5,True,True,False
2977,0,2,2,True,True,True
2978,0,0,5,True,True,False
2979,0,0,2,True,True,True
2980,0,2,0,True,True,True
2981,0,1,0,True,True,True
2982,0,0,0,True,True,True
2983,0,0,0,True,True,True
2984,0,1,0,True,True,True
2985,0,5,0,True,False,False
2986,0,0,2,True,True,True
2987,0,0,0,True,True,True
2988,0,1,4,True,True,True
2989,0,0,0,True,True,True
2990,0,0,0,True,True,True
2991,0,0,0,True,True,True
2992,0,0,5,True,True,False
2993,0,0,2,True,True,True
2994,0,0,1,True,True,True
2995,0,0,0,True,True,True
2996,0,0,0,True,True,True
2997,0,0,3,True,True,True
2998,0,1,1,True,True,True
2999,1,1,2,True,True,True
3000,0,1,1,True,True,True
3001,0,0,0,True,True,True
3002,0,2,0,True,True,True
3003,0,0,2,True,True,True
3004,0,2,1,True,True,True
3005,0,1,0,True,True,True
3006,0,0,0,True,True,True
3007,0,1,0,True,True,True
3008,0,0,3,True,True,True
3009,0,0,2,True,True,True
3010,0,4,2,True,True,True
3011,0,1,1,True,True,True
3012,0,0,1,True,True,True
3013,0,0,1,True,True,True
3014,0,0,2,True,True,True
3015,0,0,1,True,True,True
3016,0,1,1,True,True,True
3017,0,1,1,True,True,True
3018,0,2,1,True,True,True
3019,0,0,0,True,True,True
3020,0,2,5,True,True,True
3021,0,0,5,True,True,False
3022,0,0,3,True,True,True
3023,0,1,0,True,True,True
3024,0,0,1,True,True,True
3025,0,0,0,True,True,True
3026,0,1,4,True,True,True
3027,0,0,2,True,True,True
3028,0,0,0,True,True,True
3029,0,0,1,True,True,True
3030,0,1,2,True,True,True
3031,0,0,3,True,True,True
3032,0,0,1,True,True,True
3033,4,5,0,True,True,True
3034,0,0,2,True,True,True
3035,0,5,0,True,False,False
3036,0,1,1,True,True,True
3037,0,0,1,True,True,True
3038,0,1,1,True,True,True
3039,0,1,0,True,True,True
3040,0,0,1,True,True,True
3041,0,1,5,True,True,False
3042,0,1,4,True,True,True
3043,0,0,1,True,True,True
3044,0,1,1,True,True,True
3045,0,0,0,True,True,True
3046,0,1,4,True,True,True
3047,0,2,0,True,True,True
3048,0,3,5,True,True,False
3049,0,1,3,True,True,True
3050,0,1,0,True,True,True
3051,0,1,1,True,True,True
3052,0,0,2,True,True,True
3053,0,1,1,True,True,True
3054,0,0,1,True,True,True
3055,0,1,1,True,True,True
3056,0,0,1,True,True,True
3057,0,0,0,True,True,True
3058,0,0,5,True,True,False
3059,0,1,2,True,True,True
3060,0,0,2,True,True,True
3061,0,0,0,True,True,True
3062,0,0,3,True,True,True
3063,0,1,0,True,True,True
3064,0,2,1,True,True,True
3065,0,1,5,True,True,True
3066,0,1,1,True,True,True
3067,0,1,1,True,True,True
3068,0,0,4,True,True,True
3069,0,0,0,True,True,True
3070,0,1,2,True,True,True
3071,0,1,0,True,True,True
3072,0,0,1,True,True,True
3073,0,1,0,True,True,True
3074,0,1,0,True,True,True
3075,0,1,4,True,True,True
3076,0,2,4,True,True,True
3077,0,1,3,True,True,True
3078,0,0,2,True,True,True
3079,1,0,1,True,True,True
3080,0,0,0,True,True,True
3081,0,0,0,True,True,True
3082,0,0,1,True,True,True
3083,0,0,0,True,True,True
3084,0,0,1,True,True,True
3085,0,0,1,True,True,True
3086,0,1,1,True,True,True
3087,0,0,3,True,True,True
3088,0,1,2,True,True,True
3089,0,1,5,True,True,True
3090,0,1,2,True,True,True
3091,0,1,1,True,True,True
3092,0,0,5,True,True,True
3093,0,0,1,True,True,True
3094,0,5,0,True,False,False
3095,0,1,1,True,True,True
3096,0,2,1,True,True,True
3097,0,3,0,True,True,True
3098,0,0,3,True,True,True
3099,0,1,1,True,True,True
3100,0,0,1,True,True,True
3101,0,0,1,True,True,True
3102,0,1,2,True,True,True
3103,0,0,1,True,True,True
3104,0,0,1,True,True,True
3105,0,1,1,True,True,True
3106,0,1,1,True,True,True
3107,0,0,0,True,True,True
3108,0,0,3,True,True,True
3109,0,0,4,True,True,True
3110,0,1,2,True,True,True
3111,0,0,1,True,True,True
3112,0,1,0,True,True,True
3113,0,2,2,True,True,True
3114,0,1,0,True,True,True
3115,0,1,2,True,True,True
3116,4,0,2,True,True,True
3117,0,2,1,True,True,True
3118,0,1,1,True,True,True
3119,0,3,2,True,True,True
3120,0,0,2,True,True,True
3121,0,0,3,True,True,True
3122,0,0,0,True,True,True
3123,0,1,0,True,True,True
3124,0,0,1,True,True,True
3125,0,2,0,True,True,True
3126,0,0,1,True,True,True
3127,0,0,0,True,True,True
3128,0,1,0,True,True,True
3129,0,0,0,True,True,True
3130,0,0,1,True,True,True
3131,0,0,1,True,True,True
3132,0,2,2,True,True,True
3133,0,0,4,True,True,True
3134,0,1,0,True,True,True
3135,0,1,0,True,True,True
3136,0,0,0,True,True,True
3137,0,1,3,True,True,True
3138,0,1,0,True,True,True
3139,0,1,0,True,True,True
3140,0,0,1,True,True,True
3141,0,0,3,True,True,True
3142,0,1,2,True,True,True
3143,0,0,3,True,True,True
3144,0,0,1,True,True,True
3145,0,0,4,True,True,True
3146,0,0,0,True,True,True
3147,0,1,5,True,True,False
3148,0,0,3,True,True,True
3149,0,0,2,True,True,True
3150,0,0,1,True,True,True
3151,0,1,0,True,True,True
3152,0,5,0,True,False,False
3153,0,0,1,True,True,True
3154,1,2,1,True,True,True
3155,0,1,0,True,True,True
3156,0,0,2,True,True,True
3157,0,0,0,True,True,True
3158,0,1,4,True,True,True
3159,0,1,0,True,True,True
3160,0,0,5,True,True,True
3161,0,5,0,True,False,False
3162,0,1,1,True,True,True
3163,0,0,1,True,True,True
3164,0,0,2,True,True,True
3165,0,0,0,True,True,True
3166,0,0,0,True,True,True
3167,0,0,2,True,True,True
3168,0,1,1,True,True,True
3169,0,0,0,True,True,True
3170,0,2,1,True,True,True
3171,0,5,0,True,False,False
3172,0,2,5,True,True,True
3173,0,1,1,True,True,True
3174,0,1,0,True,True,True
3175,0,1,2,True,True,True
3176,0,1,1,True,True,True
3177,0,0,3,True,True,True
3178,0,1,2,True,True,True
3179,0,1,0,True,True,True
3180,0,2,0,True,True,True
3181,0,1,0,True,True,True
3182,0,1,3,True,True,True
3183,3,4,2,True,True,True
3184,0,0,1,True,True,True
3185,0,0,2,True,True,True
3186,0,0,0,True,True,True
3187,0,0,1,True,True,True
3188,0,1,1,True,True,True
3189,0,0,5,True,True,False
3190,0,1,1,True,True,True
3191,0,1,0,True,True,True
3192,0,0,0,True,True,True
3193,0,0,2,True,True,True
3194,0,0,2,True,True,True
3195,0,0,0,True,True,True
3196,0,1,0,True,True,True
3197,0,1,3,True,True,True
3198,0,0,1,True,True,True
3199,0,0,0,True,True,True
3200,0,1,0,True,True,True
3201,0,1,0,True,True,True
3202,0,0,0,True,True,True
3203,0,0,2,True,True,True
3204,0,2,0,True,True,True
3205,0,1,0,True,True,True
3206,0,0,5,True,True,True
3207,0,2,0,True,True,True
3208,0,0,1,True,True,True
3209,0,0,0,True,True,True
3210,0,2,1,True,True,True
3211,0,0,0,True,True,True
3212,0,4,0,True,True,True
3213,0,2,3,True,True,True
3214,0,1,3,True,True,True
3215,0,1,0,True,True,True
3216,0,1,0,True,True,True
3217,0,0,3,True,True,True
3218,0,0,2,True,True,True
3219,0,2,1,True,True,True
3220,0,1,0,True,True,True
3221,0,0,0,True,True,True
3222,0,2,2,True,True,True
3223,0,1,1,True,True,True
3224,0,1,0,True,True,True
3225,0,0,1,True,True,True
3226,0,0,0,True,True,True
3227,0,1,2,True,True,True
3228,0,1,5,True,True,False
3229,0,0,0,True,True,True
3230,0,2,1,True,True,True
3231,0,3,0,True,True,True
3232,0,1,1,True,True,True
3233,1,2,1,True,True,True
3234,0,0,2,True,True,True
3235,0,1,5,True,True,False
3236,0,1,1,True,True,True
3237,0,0,0,True,True,True
3238,0,2,2,True,True,True
3239,0,0,1,True,True,True
3240,0,1,0,True,True,True
3241,0,2,0,True,True,True
3242,0,0,1,True,True,True
3243,0,1,0,True,True,True
3244,0,1,2,True,True,True
3245,0,1,1,True,True,True
3246,0,2,2,True,True,True
3247,0,0,3,True,True,True
3248,0,1,0,True,True,True
3249,0,3,0,True,True,True
3250,1,0,3,True,True,True
3251,0,0,2,True,True,True
3252,0,1,2,True,True,True
3253,0,0,0,True,True,True
3254,0,0,1,True,True,True
3255,0,2,2,True,True,True
3256,0,0,2,True,True,True
3257,0,1,3,True,True,True
3258,0,3,5,True,True,True
3259,0,1,1,True,True,True
3260,0,2,2,True,True,True
3261,0,2,0,True,True,True
3262,0,4,1,True,True,True
3263,0,0,4,True,True,True
3264,0,2,0,True,True,True
3265,0,0,0,True,True,True
3266,0,1,2,True,True,True
3267,0,0,0,True,True,True
3268,0,2,3,True,True,True
3269,0,0,0,True,True,True
3270,0,1,0,True,True,True
3271,0,0,3,True,True,True
3272,0,1,4,True,True,True
3273,0,1,1,True,True,True
3274,0,0,1,True,True,True
3275,0,0,0,True,True,True
3276,0,2,2,True,True,True
3277,0,1,1,True,True,True
3278,0,3,3,True,True,True
3279,0,1,3,True,True,True
3280,0,0,5,True,True,False
3281,0,0,1,True,True,True
3282,0,1,0,True,True,True
3283,3,1,3,True,True,True
3284,0,1,1,True,True,True
3285,0,0,2,True,True,True
3286,0,3,0,True,True,True
3287,0,0,1,True,True,True
3288,0,0,3,True,True,True
3289,0,1,3,True,True,True
3290,0,1,0,True,True,True
3291,1,2,1,True,True,True
3292,0,1,4,True,True,True
3293,0,1,0,True,True,True
3294,0,1,0,True,True,True
3295,0,3,2,True,True,True
3296,0,0,0,True,True,True
3297,0,1,5,True,True,False
3298,0,1,2,True,True,True
3299,0,1,4,True,True,True
3300,0,1,2,True,True,True
3301,0,1,0,True,True,True
3302,0,0,1,True,True,True
3303,0,0,1,True,True,True
3304,0,0,2,True,True,True
3305,0,1,1,True,True,True
3306,0,0,1,True,True,True
3307,0,0,5,True,True,False
3308,0,1,1,True,True,True
3309,0,1,2,True,True,True
3310,0,1,2,True,True,True
3311,0,1,2,True,True,True
3312,0,1,1,True,True,True
3313,0,1,1,True,True,True
3314,0,0,0,True,True,True
3315,0,3,0,True,True,True
3316,0,0,0,True,True,True
3317,0,0,3,True,True,True
3318,0,1,0,True,True,True
3319,0,1,1,True,True,True
3320,0,0,3,True,True,True
3321,0,0,1,True,True,True
3322,0,0,0,True,True,True
3323,0,3,0,True,True,True
3324,0,1,0,True,True,True
3325,5,0,0,False,False,False
3326,0,1,2,True,True,True
3327,0,3,2,True,True,True
3328,0,2,2,True,True,True
3329,0,0,0,True,True,True
3330,0,1,2,True,True,True
3331,0,0,2,True,True,True
3332,0,2,0,True,True,True
3333,0,0,1,True,True,True
3334,0,0,1,True,True,True
3335,0,1,3,True,True,True
3336,0,1,1,True,True,True
3337,0,1,5,True,True,False
3338,0,1,1,True,True,True
3339,0,0,2,True,True,True
3340,0,2,0,True,True,True
3341,5,0,0,False,False,False
3342,0,0,3,True,True,True
3343,0,2,2,True,True,True
3344,0,2,0,True,True,True
3345,0,1,1,True,True,True
3346,0,1,1,True,True,True
3347,0,2,1,True,True,True
3348,0,0,0,True,True,True
3349,0,1,0,True,True,True
3350,0,0,2,True,True,True
3351,0,1,0,True,True,True
3352,0,0,1,True,True,True
3353,0,1,1,True,True,True
3354,0,0,0,True,True,True
3355,0,1,0,True,True,True
3356,0,0,2,True,True,True
3357,0,2,0,True,True,True
3358,0,0,5,True,True,False
3359,0,0,1,True,True,True
3360,0,1,0,True,True,True
3361,0,2,1,True,True,True
3362,0,0,1,True,True,True
3363,0,1,0,True,True,True
3364,0,1,1,True,True,True
3365,2,2,2,True,True,True
3366,0,0,0,True,True,True
3367,0,0,0,True,True,True
3368,0,1,1,True,True,True
3369,0,1,0,True,True,True
3370,0,1,0,True,True,True
3371,0,1,0,True,True,True
3372,0,1,3,True,True,True
3373,0,0,2,True,True,True
3374,0,0,0,True,True,True
3375,0,1,1,True,True,True
3376,1,1,3,True,True,True
3377,0,0,2,True,True,True
3378,0,0,1,True,True,True
3379,0,0,1,True,True,True
3380,0,0,3,True,True,True
3381,0,0,0,True,True,True
3382,0,2,1,True,True,True
3383,0,0,0,True,True,True
3384,1,0,1,True,True,True
3385,0,1,2,True,True,True
3386,0,0,4,True,True,True
3387,0,1,3,True,True,True
3388,0,2,2,True,True,True
3389,0,4,1,True,True,True
3390,0,1,1,True,True,True
3391,0,0,3,True,True,True
3392,0,1,2,True,True,True
3393,0,0,1,True,True,True
3394,0,5,0,True,False,False
3395,0,0,1,True,True,True
3396,0,0,1,True,True,True
3397,0,1,1,True,True,True
3398,0,0,1,True,True,True
3399,0,2,4,True,True,True
3400,0,1,0,True,True,True
3401,0,1,0,True,True,True
3402,0,1,2,True,True,True
3403,0,1,2,True,True,True
3404,0,0,1,True,True,True
3405,0,2,1,True,True,True
3406,0,1,0,True,True,True
3407,0,3,0,True,True,True
3408,0,1,1,True,True,True
3409,0,0,5,True,True,True
3410,0,0,1,True,True,True
3411,0,1,3,True,True,True
3412,3,1,0,True,True,True
3413,0,2,2,True,True,True
3414,0,1,5,True,True,False
3415,0,1,0,True,True,True
3416,0,2,5,True,True,False
3417,0,1,0,True,True,True
3418,0,0,1,True,True,True
3419,2,1,3,True,True,True
3420,0,1,5,True,True,False
3421,0,1,1,True,True,True
3422,0,1,2,True,True,True
3423,0,1,2,True,True,True
3424,0,0,0,True,True,True
3425,0,1,2,True,True,True
3426,0,2,0,True,True,True
3427,0,1,3,True,True,True
3428,5,0,0,False,False,False
3429,0,0,1,True,True,True
3430,0,0,1,True,True,True
3431,0,1,1,True,True,True
3432,0,0,1,True,True,True
3433,0,0,2,True,True,True
3434,0,0,1,True,True,True
3435,0,0,1,True,True,True
3436,0,1,5,True,True,False
3437,0,1,5,True,True,True
3438,0,1,3,True,True,True
3439,0,2,1,True,True,True
3440,0,0,2,True,True,True
3441,0,1,1,True,True,True
3442,0,0,1,True,True,True
3443,0,3,0,True,True,True
3444,0,0,5,True,True,False
3445,0,1,0,True,True,True
3446,0,0,3,True,True,True
3447,0,0,0,True,True,True
3448,0,0,1,True,True,True
3449,0,1,2,True,True,True
3450,0,1,3,True,True,True
3451,0,1,0,True,True,True
3452,0,1,1,True,True,True
3453,0,5,0,True,False,False
3454,0,0,0,True,True,True
3455,0,0,0,True,True,True
3456,0,1,1,True,True,True
3457,0,0,0,True,True,True
3458,0,0,0,True,True,True
3459,0,0,2,True,True,True
3460,0,1,3,True,True,True
3461,0,1,1,True,True,True
3462,0,0,2,True,True,True
3463,0,0,1,True,True,True
3464,0,0,0,True,True,True
3465,0,0,2,True,True,True
3466,0,0,2,True,True,True
3467,0,1,2,True,True,True
3468,0,0,1,True,True,True
3469,0,1,1,True,True,True
3470,0,0,0,True,True,True
3471,0,0,0,True,True,True
3472,2,0,1,True,True,True
3473,0,0,5,True,True,True
3474,0,5,5,True,True,True
3475,0,0,0,True,True,True
3476,0,1,3,True,True,True
3477,0,2,5,True,True,True
3478,0,1,5,True,True,False
3479,0,0,0,True,True,True
3480,0,2,0,True,True,True
3481,0,5,1,True,True,True
3482,0,0,1,True,True,True
3483,0,1,0,True,True,True
3484,0,1,0,True,True,True
3485,0,2,2,True,True,True
3486,0,1,0,True,True,True
3487,0,2,0,True,True,True
3488,0,5,0,True,False,False
3489,0,0,1,True,True,True
3490,0,1,3,True,True,True
3491,0,0,4,True,True,True
3492,0,1,3,True,True,True
3493,0,1,5,True,True,False
3494,0,1,4,True,True,True
3495,0,0,0,True,True,True
3496,0,1,2,True,True,True
3497,0,0,0,True,True,True
3498,0,1,2,True,True,True
3499,0,0,2,True,True,True
3500,0,0,2,True,True,True
3501,1,1,0,True,True,True
3502,0,0,4,True,True,True
3503,0,0,1,True,True,True
3504,0,1,0,True,True,True
3505,0,1,2,True,True,True
3506,0,0,4,True,True,True
3507,0,1,1,True,True,True
3508,0,0,0,True,True,True
3509,0,0,0,True,True,True
3510,0,0,0,True,True,True
3511,0,0,1,True,True,True
3512,0,1,1,True,True,True
3513,0,5,0,True,False,False
3514,0,0,2,True,True,True
3515,1,1,2,True,True,True
3516,0,1,3,True,True,True
3517,0,1,0,True,True,True
3518,0,0,0,True,True,True
3519,0,0,0,True,True,True
3520,0,0,1,True,True,True
3521,0,1,0,True,True,True
3522,0,1,1,True,True,True
3523,0,0,0,True,True,True
3524,0,0,3,True,True,True
3525,0,1,0,True,True,True
3526,0,0,1,True,True,True
3527,0,1,4,True,True,True
3528,0,0,1,True,True,True
3529,0,1,1,True,True,True
3530,0,2,5,True,True,False
3531,0,0,0,True,True,True
3532,0,2,0,True,True,True
3533,0,1,1,True,True,True
3534,3,1,5,True,True,True
3535,0,1,4,True,True,True
3536,0,0,2,True,True,True
3537,0,0,1,True,True,True
3538,2,1,5,True,True,False
3539,0,0,2,True,True,True
3540,0,1,1,True,True,True
3541,0,3,5,True,True,False
3542,0,0,0,True,True,True
3543,0,1,2,True,True,True
3544,0,1,0,True,True,True
3545,0,0,0,True,True,True
3546,0,0,1,True,True,True
3547,0,0,0,True,True,True
3548,0,3,0,True,True,True
3549,0,1,0,True,True,True
3550,0,1,3,True,True,True
3551,0,1,1,True,True,True
3552,0,0,2,True,True,True
3553,0,2,1,True,True,True
3554,0,0,5,True,True,False
3555,0,0,2,True,True,True
3556,0,0,2,True,True,True
3557,0,1,1,True,True,True
3558,0,1,3,True,True,True
3559,0,1,1,True,True,True
3560,0,0,1,True,True,True
3561,0,0,2,True,True,True
3562,0,1,1,True,True,True
3563,0,0,0,True,True,True
3564,0,0,5,True,True,True
3565,0,0,3,True,True,True
3566,0,0,1,True,True,True
3567,0,0,1,True,True,True
3568,0,0,1,True,True,True
3569,0,2,0,True,True,True
3570,0,1,2,True,True,True
3571,0,0,0,True,True,True
3572,0,1,2,True,True,True
3573,0,1,2,True,True,True
3574,0,1,0,True,True,True
3575,0,0,2,True,True,True
3576,0,0,1,True,True,True
3577,2,1,1,True,True,True
3578,0,0,0,True,True,True
3579,0,0,0,True,True,True
3580,0,0,0,True,True,True
3581,0,0,1,True,True,True
3582,0,0,0,True,True,True
3583,0,0,0,True,True,True
3584,5,0,0,False,False,False
3585,0,2,1,True,True,True
3586,0,1,0,True,True,True
3587,0,2,1,True,True,True
3588,0,1,0,True,True,True
3589,0,0,1,True,True,True
3590,0,0,1,True,True,True
3591,0,1,1,True,True,True
3592,0,0,0,True,True,True
3593,0,0,5,True,True,False
3594,0,1,0,True,True,True
3595,0,0,3,True,True,True
3596,0,0,0,True,True,True
3597,0,1,2,True,True,True
3598,0,1,0,True,True,True
3599,0,5,1,True,True,True
3600,0,0,2,True,True,True
3601,0,0,0,True,True,True
3602,0,1,1,True,True,True
3603,0,0,0,True,True,True
3604,0,0,2,True,True,True
3605,0,1,0,True,True,True
3606,0,2,1,True,True,True
3607,0,0,3,True,True,True
3608,0,0,0,True,True,True
3609,0,0,1,True,True,True
3610,0,0,0,True,True,True
3611,0,0,2,True,True,True
3612,0,1,1,True,True,True
3613,0,0,5,True,True,False
3614,0,0,1,True,True,True
3615,0,1,1,True,True,True
3616,0,0,2,True,True,True
3617,0,0,2,True,True,True
3618,0,0,2,True,True,True
3619,0,2,0,True,True,True
3620,0,0,0,True,True,True
3621,0,1,2,True,True,True
3622,0,0,1,True,True,True
3623,0,0,1,True,True,True
3624,0,2,0,True,True,True
3625,0,0,1,True,True,True
3626,0,2,2,True,True,True
3627,0,1,4,True,True,True
3628,0,0,1,True,True,True
3629,0,0,1,True,True,True
3630,0,2,0,True,True,True
3631,0,0,4,True,True,True
3632,0,0,1,True,True,True
3633,0,0,1,True,True,True
3634,0,3,1,True,True,True
3635,0,0,1,True,True,True
3636,0,1,3,True,True,True
3637,0,0,0,True,True,True
3638,0,1,1,True,True,True
3639,0,0,0,True,True,True
3640,2,0,2,True,True,True
3641,0,1,2,True,True,True
3642,0,1,4,True,True,True
3643,0,1,1,True,True,True
3644,0,1,0,True,True,True
3645,0,0,1,True,True,True
3646,0,0,0,True,True,True
3647,0,0,1,True,True,True
3648,0,1,0,True,True,True
3649,0,0,2,True,True,True
3650,0,0,2,True,True,True
3651,0,1,1,True,True,True
3652,0,1,2,True,True,True
3653,0,1,2,True,True,True
3654,0,1,0,True,True,True
3655,0,0,5,True,True,True
3656,0,4,4,True,True,True
3657,0,0,3,True,True,True
3658,0,2,2,True,True,True
3659,0,0,1,True,True,True
3660,0,1,1,True,True,True
3661,0,1,2,True,True,True
3662,0,0,1,True,True,True
3663,0,0,1,True,True,True
3664,0,1,1,True,True,True
3665,0,0,4,True,True,True
3666,0,1,0,True,True,True
3667,0,0,4,True,True,True
3668,0,0,0,True,True,True
3669,0,3,0,True,True,True
3670,0,1,2,True,True,True
3671,0,0,1,True,True,True
3672,0,0,2,True,True,True
3673,0,1,0,True,True,True
3674,0,0,2,True,True,True
3675,0,2,3,True,True,True
3676,0,0,4,True,True,True
3677,0,0,2,True,True,True
3678,0,1,0,True,True,True
3679,0,1,3,True,True,True
3680,0,1,1,True,True,True
3681,0,0,1,True,True,True
3682,0,4,0,True,True,True
3683,0,0,1,True,True,True
3684,0,1,0,True,True,True
3685,0,0,3,True,True,True
3686,0,0,2,True,True,True
3687,0,0,0,True,True,True
3688,0,0,1,True,True,True
3689,0,0,5,True,True,True
3690,0,0,5,True,True,True
3691,0,1,3,True,True,True
3692,0,2,1,True,True,True
3693,0,0,2,True,True,True
3694,0,0,1,True,True,True
3695,0,1,1,True,True,True
3696,0,0,1,True,True,True
3697,0,2,1,True,True,True
3698,0,2,3,True,True,True
3699,1,1,0,True,True,True
3700,0,1,0,True,True,True
3701,0,0,0,True,True,True
3702,0,1,0,True,True,True
3703,0,0,0,True,True,True
3704,0,1,0,True,True,True
3705,0,1,0,True,True,True
3706,0,1,0,True,True,True
3707,0,2,1,True,True,True
3708,0,0,0,True,True,True
3709,0,1,0,True,True,True
3710,0,1,1,True,True,True
3711,0,1,5,True,True,False
3712,0,1,1,True,True,True
3713,0,0,1,True,True,True
3714,4,3,1,True,True,True
3715,0,1,2,True,True,True
